model_index,model_name,epoch,lr,dropout,fc1,fc2,train_loss,val_loss,train_acc,val_acc,val_f1
21,CNN5,2,0.0001,0.2,256,64,1.5739695376712937,1.5553614096936603,0.44145922200292864,0.43678380443086323,0.38596325983087404
21,CNN5,3,0.0001,0.2,256,64,1.4273718003974103,1.2904848314770494,0.495065894187305,0.5571046600458365,0.5359768853395228
21,CNN5,4,0.0001,0.2,256,64,1.3431722984631511,1.3430910256183994,0.5254981855223786,0.5444996180290298,0.5272994253098461
21,CNN5,5,0.0001,0.2,256,64,1.2481296195894027,1.286908344424709,0.5667536767046539,0.5527119938884645,0.5361548313993941
21,CNN5,6,0.0001,0.2,256,64,1.1941469103039097,1.1949871420587084,0.5828611447125486,0.5834606569900688,0.5757051012803492
21,CNN5,7,0.0001,0.2,256,64,1.120859872496408,1.0598015487421735,0.6129114407588973,0.6403743315508021,0.6346503292386595
21,CNN5,8,0.0001,0.2,256,64,1.0791850298663983,1.2363966640577324,0.6265359393900809,0.5687547746371275,0.5679517251114271
21,CNN5,9,0.0001,0.2,256,64,1.0452497875226738,1.163580454242785,0.6418157509390717,0.6056149732620321,0.5916519904507812
21,CNN5,10,0.0001,0.2,256,64,1.0045854380852233,1.0819128747201312,0.652829948430636,0.6292971734148205,0.6246364158260785
22,CNN3,1,0.0001,0.2,256,128,2.0694802194243667,1.9299805965744148,0.2567644999045012,0.32964094728800614,0.2659443390415569
22,CNN3,2,0.0001,0.2,256,128,1.8578994725870284,1.7707674798389899,0.3369835105367034,0.3687929717341482,0.30754508431726135
22,CNN3,3,0.0001,0.2,256,128,1.742029110744938,1.7052461539997774,0.38326860635385496,0.387318563789152,0.32397690749466396
22,CNN3,4,0.0001,0.2,256,128,1.6609768176614619,1.584034546902382,0.41153625771948815,0.440794499618029,0.3786900229887442
22,CNN3,5,0.0001,0.2,256,128,1.6050842803918162,1.538492408028261,0.42828038454192396,0.45989304812834225,0.41143942343750034
22,CNN3,6,0.0001,0.2,256,128,1.5513486843815871,1.5279413496291392,0.4482078054370663,0.4608479755538579,0.4087760459180579
22,CNN3,7,0.0001,0.2,256,128,1.522920532063235,1.5789162986054504,0.45743935824791493,0.443659281894576,0.41734803602818465
22,CNN3,8,0.0001,0.2,256,128,1.4893962617529761,1.4348979287697579,0.46985420513147,0.4780366692131398,0.4499815929449129
22,CNN3,9,0.0001,0.2,256,128,1.453261908404413,1.4560812765446394,0.48277837906665816,0.4881588999236058,0.4513217518175312
22,CNN3,10,0.0001,0.2,256,128,1.4416940075713491,1.3923607744088693,0.4895906283822499,0.5082123758594347,0.4760507277186645
23,CNN5,1,0.0001,0.2,256,128,1.900865790518675,1.593750811151369,0.3319539059018272,0.44289533995416347,0.3734974164951367
23,CNN5,2,0.0001,0.2,256,128,1.5567396375173188,1.4238549902568436,0.4506907748137773,0.5089763177998472,0.4674338423932567
23,CNN5,3,0.0001,0.2,256,128,1.4152848693911166,1.398189928442399,0.4993951741261858,0.49789915966386555,0.4488109383842224
23,CNN5,4,0.0001,0.2,256,128,1.3018181541522045,1.2488566595147457,0.5439612911440759,0.5624522536287242,0.544597431929996
23,CNN5,5,0.0001,0.2,256,128,1.2278285375214886,1.4027075928709178,0.5681543260966448,0.5194805194805194,0.45587041269672207
23,CNN5,6,0.0001,0.2,256,128,1.1573628870619848,1.2697859003491034,0.5980772903800853,0.5651260504201681,0.5704285069888546
23,CNN5,7,0.0001,0.2,256,128,1.0986980139932179,1.1184702660857129,0.6197873559559433,0.606951871657754,0.5951851631760351
23,CNN5,8,0.0001,0.2,256,128,1.0601588122339383,1.0112023033013864,0.6323932004838607,0.6524064171122995,0.6441566142792229
23,CNN5,9,0.0001,0.2,256,128,1.0160992823476178,1.2115969018593737,0.6444260520786911,0.5784950343773874,0.5839149257874785
23,CNN5,10,0.0001,0.2,256,128,0.9693561046205623,1.1705016680033358,0.6654994588400076,0.6157372039724981,0.6036161495158783
